Country Name,Indicator Name,Year,Value
Kenya,GDP per capita (current US$),2004,458.884355149169
Kenya,"Inflation, consumer prices (annual %)",2004,11.6240355442427
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.9689998626709
Nigeria,GDP growth (annual %),2004,9.25055822865765
Nigeria,GDP per capita (current US$),2004,1007.32946908431
Nigeria,"Inflation, consumer prices (annual %)",2004,14.9980338183251
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.98000001907349
South Africa,GDP growth (annual %),2004,4.55455274472709
South Africa,GDP per capita (current US$),2004,4745.07168450977
South Africa,"Inflation, consumer prices (annual %)",2004,-0.692030138335916
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,29.576000213623
Ghana,GDP growth (annual %),2005,5.90000395288148
Ghana,GDP per capita (current US$),2005,498.172390362402
Ghana,"Inflation, consumer prices (annual %)",2005,15.1181857227945
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,5.53900003433228
Kenya,GDP growth (annual %),2005,5.90666608168013
Kenya,GDP per capita (current US$),2005,519.799934598691
Kenya,"Inflation, consumer prices (annual %)",2005,10.3127783574682
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,9.78400039672852
Nigeria,GDP growth (annual %),2005,6.43851652498131
Nigeria,GDP per capita (current US$),2005,1267.70367706822
Nigeria,"Inflation, consumer prices (annual %)",2005,17.8634933661605
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,3.86999988555908
South Africa,GDP growth (annual %),2005,5.2770563116366
South Africa,GDP per capita (current US$),2005,5277.92545855196
South Africa,"Inflation, consumer prices (annual %)",2005,2.06285222531756
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,29.2530002593994
Ghana,GDP growth (annual %),2006,6.3999124185639
Ghana,GDP per capita (current US$),2006,922.953749658833
Ghana,"Inflation, consumer prices (annual %)",2006,10.9151699672042
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,4.63500022888184
Kenya,GDP growth (annual %),2006,6.47249429862482
Kenya,GDP per capita (current US$),2006,697.006638520849
Kenya,"Inflation, consumer prices (annual %)",2006,14.4537342081708
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,9.44200038909912
Nigeria,GDP growth (annual %),2006,6.05942803132751
Nigeria,GDP per capita (current US$),2006,1655.5445244538
Nigeria,"Inflation, consumer prices (annual %)",2006,8.23952651734944
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,3.66599988937378
South Africa,GDP growth (annual %),2006,5.60379765712011
South Africa,GDP per capita (current US$),2006,5502.69998895381
South Africa,"Inflation, consumer prices (annual %)",2006,3.24390167452648
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,28.4890003204346
Ghana,GDP growth (annual %),2007,4.34681915311947
Ghana,GDP per capita (current US$),2007,1090.68671771468
Ghana,"Inflation, consumer prices (annual %)",2007,10.7327280704715
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.56500005722046
Kenya,GDP growth (annual %),2007,6.85072977063138
Kenya,GDP per capita (current US$),2007,839.108111670398
Kenya,"Inflation, consumer prices (annual %)",2007,9.7588802302753
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,9.0649995803833
Nigeria,GDP growth (annual %),2007,6.59113036062212
Nigeria,GDP per capita (current US$),2007,1882.47020352573
Nigeria,"Inflation, consumer prices (annual %)",2007,5.38222365176366
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,3.43899989128113
South Africa,GDP growth (annual %),2007,5.36047589053663
South Africa,GDP per capita (current US$),2007,6001.85256313236
South Africa,"Inflation, consumer prices (annual %)",2007,6.17781206971621
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,26.6660003662109
Ghana,GDP growth (annual %),2008,9.14979909377533
Ghana,GDP per capita (current US$),2008,1224.40155350237
Ghana,"Inflation, consumer prices (annual %)",2008,16.5221433143344
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,4.65700006484985
Kenya,GDP growth (annual %),2008,0.232282745665941
Kenya,GDP per capita (current US$),2008,916.899251500998
Kenya,"Inflation, consumer prices (annual %)",2008,26.2398166445063
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,8.92599964141846
Nigeria,GDP growth (annual %),2008,6.76447277795624
Nigeria,GDP per capita (current US$),2008,2241.71176284846
Nigeria,"Inflation, consumer prices (annual %)",2008,11.5779835181606
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,3.42400002479553
South Africa,GDP growth (annual %),2008,3.19104674115678
South Africa,GDP per capita (current US$),2008,5688.50880574249
South Africa,"Inflation, consumer prices (annual %)",2008,10.055282028471
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,22.4330005645752
Ghana,GDP growth (annual %),2009,4.84448688878074
Ghana,GDP per capita (current US$),2009,1086.76503836319
Ghana,"Inflation, consumer prices (annual %)",2009,19.2507144305153
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.17199993133545
Kenya,GDP growth (annual %),2009,3.30693981534758
Kenya,GDP per capita (current US$),2009,920.081625174945
Kenya,"Inflation, consumer prices (annual %)",2009,9.2341259239465
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.60000038146973
Nigeria,GDP growth (annual %),2009,8.03692510181209
Nigeria,GDP per capita (current US$),2009,1890.38912816673
Nigeria,"Inflation, consumer prices (annual %)",2009,11.5376727473054
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,3.75699996948242
South Africa,GDP growth (annual %),2009,-1.53808933379921
South Africa,GDP per capita (current US$),2009,5805.99836229105
South Africa,"Inflation, consumer prices (annual %)",2009,7.26456214502708
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,23.5380001068115
Ghana,GDP growth (annual %),2010,7.89971191216321
Ghana,GDP per capita (current US$),2010,1312.60755731025
Ghana,"Inflation, consumer prices (annual %)",2010,10.7075681218711
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5.32000017166138
Kenya,GDP growth (annual %),2010,8.40569922421719
Kenya,GDP per capita (current US$),2010,967.350454885973
Kenya,"Inflation, consumer prices (annual %)",2010,3.96138889115389
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,9.73099994659424
Nigeria,GDP growth (annual %),2010,8.00565591528422
Nigeria,GDP per capita (current US$),2010,2291.36001310585
Nigeria,"Inflation, consumer prices (annual %)",2010,13.7202018444406
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,3.76999998092651
South Africa,GDP growth (annual %),2010,3.03973081360166
South Africa,GDP per capita (current US$),2010,7276.37675634687
South Africa,"Inflation, consumer prices (annual %)",2010,4.0635389730329
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,24.693000793457
Ghana,GDP growth (annual %),2011,14.0471236468321
Ghana,GDP per capita (current US$),2011,1574.97865331211
Ghana,"Inflation, consumer prices (annual %)",2011,8.72683683123394
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,5.90799999237061
Kenya,GDP growth (annual %),2011,6.1082637197965
Kenya,GDP per capita (current US$),2011,987.445396712381
Kenya,"Inflation, consumer prices (annual %)",2011,14.0224939638475
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,9.67800045013428
Nigeria,GDP growth (annual %),2011,5.30792420377861
Nigeria,GDP per capita (current US$),2011,2519.28994084219
Nigeria,"Inflation, consumer prices (annual %)",2011,10.8400275418866
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,3.69700002670288
South Africa,GDP growth (annual %),2011,3.2841681423114
South Africa,GDP per capita (current US$),2011,7967.67815887535
South Africa,"Inflation, consumer prices (annual %)",2011,5.01715773281268
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,24.6529998779297
Ghana,GDP growth (annual %),2012,9.29278941435288
Ghana,GDP per capita (current US$),2012,1629.80022222505
Ghana,"Inflation, consumer prices (annual %)",2012,7.12635005995041
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,6.00600004196167
Kenya,GDP growth (annual %),2012,4.5632091307112
Kenya,GDP per capita (current US$),2012,1155.02058271256
Kenya,"Inflation, consumer prices (annual %)",2012,9.37776748155126
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,9.66199970245361
Nigeria,GDP growth (annual %),2012,4.23006117496834
Nigeria,GDP per capita (current US$),2012,2745.86675157152
Nigeria,"Inflation, consumer prices (annual %)",2012,12.2177817351031
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,3.69300007820129
South Africa,GDP growth (annual %),2012,2.21335480848441
South Africa,GDP per capita (current US$),2012,7478.13657795036
South Africa,"Inflation, consumer prices (annual %)",2012,5.72394366197183
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,24.7320003509521
Ghana,GDP growth (annual %),2013,7.3125250210126
Ghana,GDP per capita (current US$),2013,2401.75412162092
Ghana,"Inflation, consumer prices (annual %)",2013,11.6661923071729
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,6.42999982833862
Kenya,GDP growth (annual %),2013,5.87868056675418
Kenya,GDP per capita (current US$),2013,1229.10106949388
Kenya,"Inflation, consumer prices (annual %)",2013,5.71749357037732
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,9.78999996185303
Nigeria,GDP growth (annual %),2013,6.67133539298506
Nigeria,GDP per capita (current US$),2013,2996.96430319829
Nigeria,"Inflation, consumer prices (annual %)",2013,8.47582728502893
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,3.70300006866455
South Africa,GDP growth (annual %),2013,2.4852005003106
South Africa,GDP per capita (current US$),2013,6819.06230244075
South Africa,"Inflation, consumer prices (annual %)",2013,5.77640413513801
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,24.5690002441406
Ghana,GDP growth (annual %),2014,2.89743883691538
Ghana,GDP per capita (current US$),2014,1987.98336285419
Ghana,"Inflation, consumer prices (annual %)",2014,15.4896160333319
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,6.47700023651123
Kenya,GDP growth (annual %),2014,5.3571315948877
Kenya,GDP per capita (current US$),2014,1335.1231484276
Kenya,"Inflation, consumer prices (annual %)",2014,6.87815499275946
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,9.58800029754639
Nigeria,GDP growth (annual %),2014,6.30971865566849
Nigeria,GDP per capita (current US$),2014,3221.67811590831
Nigeria,"Inflation, consumer prices (annual %)",2014,8.06248582444999
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,4.43699979782104
South Africa,GDP growth (annual %),2014,1.84699160365717
South Africa,GDP per capita (current US$),2014,6429.02394967082
South Africa,"Inflation, consumer prices (annual %)",2014,6.13602015113351
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,24.8980007171631
Ghana,GDP growth (annual %),2015,2.1782067443939
Ghana,GDP per capita (current US$),2015,1783.06108712576
Ghana,"Inflation, consumer prices (annual %)",2015,17.1499695007877
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,6.80600023269653
Kenya,GDP growth (annual %),2015,5.71848942242777
Kenya,GDP per capita (current US$),2015,1355.05547100771
Kenya,"Inflation, consumer prices (annual %)",2015,6.58217440250398
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,9.67500019073486
Nigeria,GDP growth (annual %),2015,2.65269329551248
Nigeria,GDP per capita (current US$),2015,2729.76277774009
Nigeria,"Inflation, consumer prices (annual %)",2015,9.00938718326781
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,5.31300020217896
South Africa,GDP growth (annual %),2015,1.27954928151568
South Africa,GDP per capita (current US$),2015,5742.98780033574
South Africa,"Inflation, consumer prices (annual %)",2015,4.50920827795706
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,25.1560001373291
Ghana,GDP growth (annual %),2016,3.44779299129728
Ghana,GDP per capita (current US$),2016,1950.23437670724
Ghana,"Inflation, consumer prices (annual %)",2016,17.4546347070867
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.76700019836426
Kenya,GDP growth (annual %),2016,5.86919769831908
Kenya,GDP per capita (current US$),2016,1462.50374328664
Kenya,"Inflation, consumer prices (annual %)",2016,6.29715752456272
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.62899971008301
Nigeria,GDP growth (annual %),2016,-1.61686895000074
Nigeria,GDP per capita (current US$),2016,2175.65627600394
Nigeria,"Inflation, consumer prices (annual %)",2016,15.6753405526234
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.23699998855591
South Africa,GDP growth (annual %),2016,0.565344943824186
South Africa,GDP per capita (current US$),2016,5279.73047236548
South Africa,"Inflation, consumer prices (annual %)",2016,6.59460441456991
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,26.5510005950928
Ghana,GDP growth (annual %),2017,8.14344654879852
Ghana,GDP per capita (current US$),2017,2046.10998628582
Ghana,"Inflation, consumer prices (annual %)",2017,12.3719215507048
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.62900018692017
Kenya,GDP growth (annual %),2017,4.87393676072053
Kenya,GDP per capita (current US$),2017,1594.83492628749
Kenya,"Inflation, consumer prices (annual %)",2017,8.0057227913467
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.29199981689453
Nigeria,GDP growth (annual %),2017,0.805886619557555
Nigeria,GDP per capita (current US$),2017,1968.42552277442
Nigeria,"Inflation, consumer prices (annual %)",2017,16.5235399802169
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.01300001144409
South Africa,GDP growth (annual %),2017,1.31674486048743
South Africa,GDP per capita (current US$),2017,6151.07795531285
South Africa,"Inflation, consumer prices (annual %)",2017,5.18108223263743
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,27.3269996643066
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.71000003814697
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,9.3129997253418
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.02600002288818
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,26.9580001831055
